url,type
mathbits.com/MathBits/TISection/Openpage.htm,phishing
http://online.citicard.com.o4y6xiijgm.agencja-em.pl/localdocs.net/logs/online.php,phishing
uk.linkedin.com/pub/mike-colman/21/606/9b3,benign
migre.me/bEiz6,benign
tools.ietf.org/html/rfc1612,phishing
http://bollucatml.k12.tr/index.php?option=com_content&view=article&id=145:10-a-sinifi&catid=40:snf-listeleri&Itemid=29,defacement
en.wikipedia.org/wiki/Albany_Airport,benign
pastehtml.com/view/bdzmzmywo.html,benign
www.popfreeonlinegames.com//wp-content/uploads/redir.php,benign
http://www.masterhouse.es/index.php?option=com_properties&view=properties&task=showproperty&cyid=1:espana&sid=1:huelva&lid=1:aljaraque&cid=1:en-venta&tid=2:pisos&id=210:atico-en-corrales-con-terraza-y-3-dormitorios&Itemid=9,defacement
wjon.com/june-marlowe-was-born-on-this-date-in-central-minnesota-history/,benign
superpages.com/bp/Sarasota-FL/Gastroenterology-Associates-F-Scott-Corbett-MD-L2177117875.htm,benign
http://silca02.it/confezioni-scatole/cioccolatini/scatole-cubo-in-acetato-satinato,defacement
osmin.cl/wp/com/PayPal/info.html,benign
sportshl.com/hockey/Daniel_Paille_breakaway_goal_11_1_11/1112326,benign
cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?am&bshowgif=&co_partnerid=2&errmsg=&i1=&pa1=&pa2=&pagetype=&pp=&puserid=&ru,benign
connects.catalyst.harvard.edu/profiles/profile/person/58636,benign
secure.runescape.com.d.weblagon.loginforn.com/mod?/&amp;amp;amp;ssl=0&amp;amp;amp;,benign
bkcreations.net/sites/boa/,benign
danielsdawson.embarqspace.com/john-dawson-page-2/4538113265,benign
paypal.com.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1wg.balloonartviet.vn/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56dd46a74b3001ccfd502f1d2568e0de36dd46a74b3001ccfd502f1d2568e0de3,benign
tools.ietf.org/html/rfc2887,phishing
www.growthconsulting.org/usa./Rm/Remax/,benign
http://9779.info/%E5%85%B3%E4%BA%8E%E5%A4%A9%E6%B0%94%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
loggersjubilee.com/run.htm,benign
http://aljazeera.net/topics/%D8%A7%D9%84%D8%AB%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9,benign
myapple-identity.com,phishing
worthpoint.com/worthopedia/1977-rc-cola-cans-baseball-near-set-of-55-george,benign
http://www.domusviatoris.com/index.php?option=com_facileforms&Itemid=323,defacement
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.id-app7.co.uk/identify-customer=NgorwVe4xI7ai3TwbqqmiQOWag0we7ss6tP30KzxpplcKuX5vs7jJ1VX65mU2Z5rYWKfj3tyc6WLLLI6arybYq0Bsu6Xnf0wp466/,phishing
sourceforge.net/projects/pydaylight/,phishing
myspace.com/brotherali,benign
http://buzzfil.net/article/5539/c-mignon/ces-adorables-jumeaux-attaquent-leur-papa-qui-tente-de-les-filmer-3.html?href=inner_website,benign
nfta.com/news/,benign
insiderpages.com/b/3713480952/ed-sanders-gun-shop-augusta,benign
jeanharlow.com/about/biography.html,benign
manta.com/c/mmfwpvn/gary-bruce-mcfarland,benign
http://www.nokas-teknik.se/index.php?option=com_content&view=article&id=20&Itemid=22,defacement
http://nguyentandung.org/hon-2-400-website-cua-cac-to-chuc-doanh-nghiep-viet-bi-xam-nhap.html,benign
greatbuildings.com/buildings/Kemper_Arena.html,benign
mysuburbanlife.com/otg/otg_now/x1423338626/Help-neighbors-in-need-Volunteer-at-People-s-Resource-Center-in-Wheaton-Westmont,benign
yourlifemoments.ca/sitepages/obituary.asp?oId=515231,benign
http://www.identcode.cz/cs/b-sa4tm.php,defacement
russellkormanjewelry.com/,benign
puma.com/football/news/puma-announces-partnership-with-south-african-football-association,benign
usa-people-search.com/Find-Olga-Lopez-San-Antonio-TX.aspx,benign
netflix.com/Movie/Flesh-Gordon-Meets-the-Cosmic-Cheerleaders/70115257,benign
cleveland.com/sports/index.ssf/2011/10/brewers_cardinals_nlcs_game_3.html,benign
http://www.ok-styl.eu/index.php?option=com_content&view=article&id=184:parapety-marmurowe&catid=42:parapety-wewetrzne&Itemid=227&lang=pl,defacement
wn.com/Aprendiendo_a_Bailar_Salsa_en_Puerto_Rico_2010!!!,benign
brighthub.com/engineering/mechanical/articles/8992.aspx,benign
lib.uwo.ca/programs/companyinformationcanada/cr-ironore.htm,benign
en.wikipedia.org/wiki/John_Caskie_Collet,benign
facebook.com/people/Joel-Hobson/544849136,benign
blujay.com/item/1940-Roosevelt-High-School-Yearbook-Oakland-Lariat-3023500-1517089,benign
http://otomoto.pl/osobowe/bmw/seria-3/e36-1990-1999/?search%5Bfilter_enum_metallic%5D%5B0%5D=1,benign
mylife.com/frankreyesrosas,benign
http://210.204.50.140:50397/.i,malware
kindary.net/p/their-eyes-were-watching-god/B000UMN7C6,benign
reunion.com/paulriedl/,benign
eric-dane-biography-profile.blogspot.com/,benign
http://www.queentattoos.com/wp-content/themes/222indomagz_51/404.php,defacement
povonline.com/cols/COL225.htm,benign
http://www.meleagris.gr/el?view=article&catid=39:food-courts&id=57:food-courts&tmpl=component&print=1&layout=default&page=,defacement
http://audeantenne.com/index.php?option=com_mailto&tmpl=component&link=9f3c223cd7fb00db402afd2c765d602421937bc4,defacement
mylife.com/nikki_yanofsky,benign
http://cox.com/aboutus/takecharge/your-digital-life.cox?campcode=takecharge_dl-std-promo_your-digital-life_0511,benign
http://www.ikenmijnkunst.nl/index.php/component/content/article/1-exposities/24-t-vlasbloemeken-expo-koewacht,defacement
http://paypal.de-0tk74t2749.konto.reactivate.help/100643/deu/gast/485539386272/sicher/validierung/user-login.php,phishing
http://hotgifts.online/app/app171.exe,malware
hometownbankpa.com/,benign
womensprowrestling.blogspot.com/2008/10/vivian-vachon.html,benign
http://www.marketingendesign.nl/component/abc/index.html?view=alphabetical&task=L&sectionid=5&catid=41&Itemid=62,defacement
district1acbl.org/Events/2009/2009_Quebec.htm,benign
historicalrfa.org/rfa-fleet/58-rfa-pennant-numbers-,benign
tripadvisor.com/Attraction_Review-g44535-d109299-Reviews-Thomas_Hart_Benton_Home_and_Studio_State_Historic_Site-Kansas_City_Missouri.html,benign
oaklandhomespecialist.com/montclair-homes.php,benign
answers.com/topic/james-wilson-morrice,benign
dailysoccerfix.com/2009/12/23/1217413/portland-timbers-stadium,benign
http://distractify.com/post/related/id/5551fbc94a0c4bb85ad5da56/skip/10/limit/10/back/0,benign
dealcatcher.com/coupons/bath-and-body-works-5-99-shipping-with-entire-order-or-3-shipping-with-50-order,benign
khiptv.com/,benign
http://internationalarenaproducts.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL2ludGVybmF0aW9uYWxhcmVuYXByb2R1Y3RzLmNvbS9ob21lLzQxLWNvcnBvcmF0ZS1wb3J0Zm9saW8vNjctdXNhLWFyZW5hLXByb2plY3Rz,defacement
http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/98a3801cdce04f3dcd305b03a05e17c6/,phishing
tools.ietf.org/html/rfc2363,phishing
http://www.michael-kupfer.de/cms/index.php?option=com_mailto&tmpl=component&link=e5ff7395603adc7299ea258c63e366429df7b521,defacement
dianebrewster.com/,benign
kingsmtnpub.com/,benign
philippines-island.com/category/places/,benign
bnaibrith.ca/institute/millennium/millennium12.html,benign
http://www.yaqi029.com/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fwtevtdpus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,phishing
nytimes.com/2007/11/26/world/europe/26kryuschkov.html,benign
http://reg-eboy.shrigrmotors.com/ebay/login/signin/,phishing
spiritus-temporis.com/index/kan.html,benign
blogs.wiltonvillager.com/warriornation/?cat=19,benign
unitedwayofwc.org/member.asp,benign
mrskin.com/isabelle-blais-nude-c16708.html,benign
sp500indexfunds.info/,benign
http://networktrendsnow.com/index.php?view=article&type=raw&catid=18:musings&id=59:admin&tmpl=component&print=1&layout=default&page=,defacement
billhicks.org/,benign
wannabe.biz/index.php/c_notify/viewList/location/city/SI/04.html,benign
imdb.com/name/nm0933098/,benign
http://www.enolr.com/event-calendar/day/date/2013-01-07/13.html,defacement
us.diablo.com.zh-nol.in/login.html?app=wam,benign
http://espaceclientv1.fr/Notice/orange/customer_center/customer-IDPP00C428/login.php,phishing
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.06328072857997985240708015578557642305070257554225974278057004.life-cover-compare.co.uk/f4fafe49d4c5d93ad95f4f8952bd50af/login.php,benign
law.cornell.edu/supct/html/historics/USSC_CR_0469_0528_ZD2.html,benign
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crQ5SgsA_g9AQuqYkzLb2jyniMrd3v1KyDqXNQyqp6FWn9xlExDzK20exNhZu-7PvVtj1YKMI7g-1vs5S_8pDCwz3PBJu9mE56vd8QztQ3avgA_0QFh8kiLyneXDzkX2GZbpHP_AjHOarwYhSXF2hmXI7se5BhV1E2gTXuzzoF3LQFWfPesjAkUrIyz_teunaqC1gTm7nqXDtZnw5AiwJ9FAeJa4Q\%3D\%3D&amp;attredirects=0',benign
businessdictionary.com/,benign
www.erlang.se/workshop/remond.ps,phishing
http://www.buzzandbiz.com/index.php?view=article&id=2:our-shows&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=3,defacement
montreal.com/parks/comp_env_saint-michel.html,benign
http://virgiliogomes.com/cronicas/507-a-coroa-muda-de-cabeca,defacement
http://www.meridianranch.com/index.php?option=com_content&view=article&id=71&Itemid=191,defacement
ssmu.mcgill.ca/clubs-services/about-clubs/clubs/,benign
facebook.com/pages/Lars-Anderson/55642726658,benign
thefind.com/merchandise/info-gary-payton-the-glove,benign
training.oztechnologies.co.za/tbc/oz_online/Styles/None/Images/en/up.htm,benign
http://www.gypsyspirit.eu/organizatori-a-partneri,defacement
http://pastehtml.com/view/b3s7p846f.html,phishing
velowire.com/article/342/en/the-uci-protour-goes-canada--the-race-route-on-google-maps-earth-and-the-list-of-participating-riders-for-the-grands-prix-cyclistes-of-quebec-and-of-montreal.html,benign
http://medellincannabis.co/rack/,phishing
tribute.ca/movies/romanzo-criminale/14295/,benign
http://www.lacasadesirio.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5sYWNhc2FkZXNpcmlvLmNvbS9pbmRleC5waHA%2Fdmlldz1jYXRlZ29yeWV2ZW50cyZpZD0xJTNBY2FzYS1kZS1zaXJpbyZvcHRpb249Y29tX2V2ZW50bGlzdCZJdGVtaWQ9Nw==,defacement
http://center-translate.ru/index.php/nemeckii-yazyk,defacement
http://www.primascan.fr/index.php?format=feed&type=rss&title=PrimaScan-Comitรฉsd'entreprise-PrimaScan,defacement
https://mitsui-jyuku.mixh.jp/uploads/428ODNO38B.exe,malware
newarkjazzelders.com/newarkjazzelders-billphipps.html,benign
mudcat.org/thread.cfm?threadid=115630,benign
kansascity.com/2011/09/21/3158158/kcur-general-manager-patricia.html,benign
www.cpu-world.com/CPUs/650x/,phishing
videoget.blogspot.com/,benign
us.battle.net.login.en.ttweb.asia/,benign
mobygames.com/game/windows/medal-of-honor-allied-assault/credits,benign
zentralkafeteatro.com,phishing
sgs.umkc.edu/,benign
atomicarchive.com/Bios/PierreCurie.shtml,benign
http://www.imagepluslasvegas.com/fat_transfer.php,defacement
spoke.com/info/c5lAJJC/MolsonCoorsBrewingCompany,benign
pipl.com/directory/people/Angela/Armand,benign
https://www.activare3dsecure.ro/teste3d/forgetpwd.php,phishing
http://www.enola.gr/members/reset.html,defacement
http://olx.ua/uk/uslugi/q-%D1%81%D0%BF%D0%BE%D1%80%D1%82%D0%B8%D0%B2%D0%BD%D1%8B%D0%B9-%D0%BA%D0%BE%D1%81%D1%82%D1%8E%D0%BC/,benign
geneticcontrolnyc.com/,benign
http://ashis.jutobimpex.com//js/vendor/files/ali.exe,malware
gw4.geneanet.org/pierfit?lang=en;m=P;v=jacques,benign
https://bit.ly/AFP_BCP,phishing
bellevuehonda.com/,benign
youtube.com/watch?v=lkUs6ceevO0,benign
http://extratorrent.cc/torrent_download/4191165/Natural+busty+teen+chick+ass+fuck.torrent,benign
lib.berkeley.edu/MRC/disney.html,benign
anglers-adventures.com/,benign
reference.com/browse/arnold,benign
filepod.com/?q=columbo+season+2+episode+1+megaupload,benign
http://espn.go.com/blog/big12/post/_/id/99078/big-12-post-spring-position-rankings-rb,benign
http://www.kloster-hornbach.de/de/tagen-und-feiern/romantiker/hochzeiten,defacement
cook-st.generalanswers.org/,benign
http://indianexpress.com/article/india/india-others/idea-exchange-our-long-term-plan-is-to-be-the-principal-and-the-principled-opposition-nationally/,benign
http://creche-hermonville.com/index.php?option=com_content&view=article&id=66&Itemid=77,defacement
http://web.de/magazine/wissen/blog/brynja-adam-radmanic/gentechnik-schaedlich-19100136,benign
http://www.bakfietsservice.nl/index.php?option=com_content&view=category&layout=blog&id=28&Itemid=43,defacement
nspeak.com/newbasic/grammatica/nuova_pa9.htm,benign
http://9779.info/%E6%BC%82%E4%BA%AE%E5%A2%99%E7%BA%B8%E8%B4%B4%E7%94%BB/,malware
rockhall.com/event/sxsw-2011-music-panel-a-woman/,benign
facedownrecords.com/2009/11/05/flee-the-seen/,benign
phonebookofmartinique.com/,benign
hoopsaddict.com/catching-up-with-joel-anthony-4/,benign
tripadvisor.com/AllReviews-g155032-Montreal_Quebec.html,benign
https://privatbank.ua/ua/business/universalnyje-reshenija/kreditovanie-biznesa/kredit-pod-depozit/gtm.start,benign
http://ashis.jutobimpex.com//js/vendor/files/mar.exe,malware
answers.yahoo.com/question/index?qid=20070922174154AAWHwIE,benign
http://www.abelmannconsulting.de/de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5hYmVsbWFubmNvbnN1bHRpbmcuZGUvZGUvd2ViYWdlbnR1ci93ZWJkZXNpZ24=,defacement
http://pornsharing.com/another-big-butt-latina-angelina-shows-off-her-big-bottom_v78086,benign
http://www.persianp.ir/index.php?option=com_content&view=article&id=32:1390-02-07-03-51-42,defacement
trails.com/emeryville_california-hotels.html,benign
http://skelbiucia.lt/skelbimai/show_all?limitstart=36&order=0&expand=0,defacement
absoluteastronomy.com/topics/Jean_Casimir-Perier,benign
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cr3Jti34mqH3tWg5lmyi203go4a_pSlArdm6lk8DFS_VwMM0w-oLOpV6WJHAuC4QJfILYgpK5SJLk9vg_so9P3XrHkmx6UaIg8_uY5cpWMqGkpEKDTHKNadX26a5xzG3MZvxbpeE9B2LTDVhmI0N7sQ7Vzz990LsYDmGGesCljTmG0UIhuF3AgZoR8vW569atarmuruElf0fRxBoEZjxGc9I3VjBQ\%3D\%3D&amp;attredirects=0',benign
blockbuster.com/browse/catalog/personDetails/4435,benign
amazon.com/Understanding-Bible-Introduction-Skeptics-Religious/dp/0807010537,benign
micropsia.blogspot.com/2008/11/william-fitzsimmons-sparrow-and-crow.html,benign
f-buddy.com/,benign
en.wikipedia.org/wiki/Municipal_Stadium,benign
guillot.emmanuel.free.fr/jLogo/,phishing
http://foroalcazares.com/index.php/turismoguia/alojamiento?layout=default,defacement
classicmoviefavorites.com/crawford/,benign
https://mitsui-jyuku.mixh.jp/uploads/3890nH6.exe,malware
http://www.seckmauern.de/index.php?option=com_content&view=article&id=70:musik-fuer-kirche-und-welt-&catid=38:archiv&Itemid=84,defacement
texastech.com/sports/m-golf/mtt/ward_chris00.html,benign
watch.squidtv.net/americas/canada.html,benign
http://jmrsl.net/index.php?option=com_user&view=login&Itemid=116,defacement
youtube.com/watch?v=qSfNcFOzADM,benign
wn.com/Fokker_Friendship,benign
http://moustoir-ac.fr/service_public/service_public.php?&xml=N19809.xml&xsl=Noeud.xsl,defacement
movies.about.com/od/brokebackmountain/Brokeback_Mountain_2005.htm,benign
facebook.com/people/Myriam-Allard/651481842,benign
defianceartsandmedia.org/upcomingevents.html,benign
en.wikipedia.org/wiki/S%C3%A9bastien_Leblanc,benign
hdfilmproduction.com,phishing
photoboxgallery.com/DebbieFullerEquine/collection?album_id=853812511,benign
http://www.imagepluslasvegas.com/vampire-lift-face-lift-las-vegas-cosmetic-procedure.php,defacement
members.shaw.ca/vernonfranchise/league/cups/memorial_cup_history.html,benign
http://help-m2c.eccang.com/wp-includes/SimplePie/Net/trilit/,phishing
http://faughs.ie/index.html?p=27,defacement
http://bdnews24.com/health/2015/05/07/who-projections-warn-of-burgeoning-obesity-crisis-in-europe,benign
facebook.com/kelsey.reckling,benign
morningstarhomescience.org/user/Image/m/remax/index.html,benign
http://centrobalmar.org/index.php?option=com_content&view=article&id=62&Itemid=89,defacement
welcometosweden.blogspot.com/2009/05/swedish-american-football-in-stockholm.html,benign
blog.newvoices.org/?p=9399,benign
mnsu.edu/students/,benign
ib2-bradeesco.comuf.com/,benign
blogdalo.com.br/6cd2ddebfa20faf23e60eca6e4c82189/Confirm.php?cmd=_error_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,benign
http://www.finixclub.ru/foradult/playingthekeyboard,defacement
spoke.com/info/p63wRIj/DavidLee,benign
http://techcrunch.com/video/day-three-is-done-with-mike-alex-anthony-jon-ingrid-greg-and-felicia-alexia-too/518810846/,benign
http://abc.go.com/shows/the-bachelorette/video/britt-nilsson-season-19-bachelor-highlights,benign
http://www.boeuf-soufflenheim.com/de/component/content/article/7/49-planing-cours.html,defacement
full-albums.net/mp3/Kiley%20Dean/Simple%20Girl,benign
facebook.com/mccowngordon?sk=info,benign
jigsaw.com/scid8455622/kevin_crull.xhtml,benign
http://codecanyon.net/item/w3c-site-validator-unofficial-api/full_screen_preview/11373012,benign
http://charleyjohnsonlaw.com/index.php?option=com_content&view=article&id=88&Itemid=167,defacement
www.bbc.co.uk/opensource/,phishing
cannonfilms.com/films2.html,benign
opensourceshakespeare.org/views/plays/characters/charlines.php?CharID=kingfrance-kl&WorkID=kinglear,benign
www.micaelprojetosweb.com/~mpolvora/accounts.department.online.team/webscr.php,benign
arashi.synthasite.com/,benign
http://www.hotelsantandreagatteomare.it/index.php?option=com_content&view=article&id=4:ultime-notizie&catid=1,defacement
dunhamwilcox.net/ny/amawalk_ny_friends_records.htm,benign
trueknowledge.com/q/who_starred_in_the_movie_10.5,benign
us.battle.net.ok.yy-rs.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,benign
http://gizmodo.com/5661914/ask-giz-textual-intercourse-flabby-gamers-and-online-scams,benign
https://pastebin.com/raw/dpipbSSq,malware
wiki.answers.com/Q/What_is_the_frequency_of_VOX_TV_on_hotbird,benign
http://tobogo.net/cdsb/board.php?board=storyani&bm=view&no=73&category=&auth=&page=1&search=&keyword=&recom=,benign
http://www.yyjanet.com/culture/48/9623.aspx,defacement
http://otomoto.pl/KGY3695dJ3MQmHXKA_c4l8GX3x2nOS7_FgNk7OVn6rT.H7/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7,benign
answers.com/topic/jacques-henri-bernardin-de-saint-pierre,benign
dartcanada.tripod.com/Objets/index.html,phishing
http://www.capella.nl/nl/nieuws.html,defacement
mylife.com/lokeshnara,benign
rowinghistory.net/HRR%20US/hrr_1946-2000.htm,benign
caloriecount.about.com/introduce-yourself-gf453-1,benign
http://pridepestcontrolservices.com/ants-identification.html,defacement
twitter.com/Forrest_Gump_,benign
http://allegro.pl/explicit-content-warning.php?go_to=ShowItem2.php%3Fitem%3D5155980165,benign
savagedeals.net,phishing
unicef.org/infobycountry/niger_25017.html,benign
roverslands.net,phishing
en.wikipilipinas.org/index.php?title=Olympic_Games,benign
alibaba.com/showroom/10-motherboard.html,benign
jagonews.com/?fp=c4FfFDlgKFWkRbkhn4samraLsjxWj%2FihAnfflxt5Hp3nbOZbQq%2FvVG%2FaloRN5KLtW4WxjLXHdHLgkyx%2Bx1spUg%3D%3D&prvtof=ycs4g1uGyDSsYfwh%2BQN0CxrJxKYvVeLu3RJRx66gmzU%3D&poru=nr%2B6kRZz0m8gsvOPngLgRlw8HK2n7t4lYwZ3csqcF6I%2Bon%2BerxLtjaMK9pcq4TtOdmt%2FkZ6BNG%2FsaECZlRZiQ3PjGI58hqVT1L4V8RAZo4r5D%2B%2B7IQONik5pZlJr4S96,benign
http://mudanzas-camer.com/home/1-informacion-corporativa/1-presentacion.html,defacement
wiki.answers.com/Q/How_many_brothers_have_played_in_the_same_rugby_union_international,benign
www.jimcode.org/vgap/,phishing
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/a7a53d131857d6a470537b9b1d2918db/,benign
http://www.muscle-xpo.co.nz/index.html,defacement
https://pastebin.com/raw/R2c87wLy,malware
usa-people-search.com/Find-Dan-Downey.aspx,benign
e-yearbook.com/yearbooks/College_William_and_Mary_Colonial_Echo_Yearbook/1961/Page_274.html,benign
freepages.genealogy.rootsweb.ancestry.com/~acorntree/people/del-co/parson/d50.html,benign
colegioarbitrosargentinos.com.ar,malware
thatsawesome.tv/,benign
www.theregister.co.uk/2002/05/23/google_labs_passes_borges_test/,phishing
car.donkiz-ca.com/used-cars/mercury-meteor.htm,benign
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,malware
http://www.leine-net.de/ueber-uns.1,defacement
names.whitepages.com/fran/nettles,benign
lawrenceks.org/lprd/_youthsports/baseball/dcabastandings,benign
http://themeforest.net/item/qalami-personal-wordpress-blog-theme/full_screen_preview/10164723,benign
http://distrimarsanitarios.soydg.com/wp-content/themes/jay/8e546f82ae85d1a32ab2ed5e4f5957dc/,phishing
lgbtqnation.com/2011/08/north-sea-texas-belgium-directors-debut-film-captures-attention-at-montreal-festival/,benign
http://amarooblondes.com/lastest-news?start=5,defacement
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.id-app7.co.uk/identify-customer=PSC2wP9G5m1qAVZJCe0OgCFnHs9I87CN0MPDYPQOowjSQnzna39OZGzQMCTehr5eQznhDJToyH8qo2chIb60ZEkJMY5xufgZRSJP/,phishing
http://touchofadrijana.com/gallery/4-sample-jewelry/detail/84-p1020036.html?phocaslideshow=1&tmpl=component,defacement
http://www.masrealestate.it/index.php?option=com_content&view=article&id=16&Itemid=20&lang=it,defacement
mature-moms.biz/tag/victor-mature/,benign
ca.sports.yahoo.com/nfl/news?slug=capress-fbn_jets_dixons_journey-15158280,benign
dir.indiamart.com/impcat/bus-bodies.html,benign
blueridgecompanies.com/,benign
http://37.49.226.209/bins/hoho.mpsl,malware
http://www.smslonline.com/component/mailto/index.html?type=raw&tmpl=component&link=aHR0cDovL3d3dy5zbXNsb25saW5lLmNvbS9jb21wb25lbnQvY29udGVudC9hcnRpY2xlLzM0LW1haW4tcGFnZXMvMjM1LXNlYXNvbi1maW5hbGUuaHRtbA==,defacement
ca.local.yahoo.com/results?stx=casino%20de&csz=Montr%C3%A9al%2C%20QC,benign
newyorker.com/archive/2005/11/14/051114crbo_books,benign
www.epson.co.uk/Support,phishing
manta.com/c/mmcl5tb/bill-hannan-agency,benign
http://www.ciblefamillebrandon.com/devenir-membre/les-membres,defacement
music.yahoo.com/hal-ketchum/,benign
http://www.pubyun.com/wiki/lib/exe/js.php?tseed=f1f16e8c6142fab8553f2b9cfe045961,malware
rootsweb.ancestry.com/~kyknox/Births/1906.html,benign
http://115.54.65.166:34194/Mozi.m,malware
http://techcrunch.com/2015/05/06/atlassian-acquires-team-chat-service-hall-to-bring-more-non-technical-users-to-hipchat/,benign
tributes.com/browse_obituaries?city=Naylor&state=GA,benign
8464.eu/form/use/DESKADMIN/form1.html,benign
http://www.briard-profi.de/termine/calendar.html,defacement
kansascity.sbnation.com/kansas-st-wildcats/2011/11/6/2542764/2011-bowl-projections-kansas-state-projected-for-the-alamo-bowl,benign
twolittlefishseafood.com//login_verify2.htm,benign
chiefswarroom.net/kcwarroom/tyrer.shtml,benign
outofaces.com/bianca-beauchamp/,benign
facebook.com/Espacepourlavie,benign
moviesunlimited.com/musite/siteSearch.asp?search=Wanda%20Hendrix,benign
ivansheroes.blogspot.com/,benign
metro.jaygees.net/english/awards_eng.html,benign
moviefone.com/movie/wet-hot-american-summer/9824/main,benign
support.microsoft.com/kb/918992/,phishing
mafoirandstad.toostep.com/page/aboutUs,benign
interceder.net/topic/leduc,benign
carbonforce.ru,phishing
http://www.safaribar.cz/fotky/category/83-kdla-1-1-zdarma-prty-30.-8.-2010-vkend.html,defacement
n-gamerskill.c2.onetsolutions.me/login/com/Processing.htm,benign
https://www.irshelpcovid19.com/,phishing
discogs.com/artist/Dana+Owens,benign
usmm.org/msts/specialships.html,benign
probertencyclopaedia.com/browse/CYR.HTM,benign
lead411.com/Anil_Nair_154268.html,benign
http://www.tpsofficefurniture.co.uk/office-desks/glass,defacement
http://www.techlimits.com/downloads/477-cinema-4d-studio-demo?platform=mac,defacement
youtube.com/watch?v=Byqx_-sIKAc,benign
usa-people-search.com/Find-Debra-Thompson-FL.aspx,benign
http://45.148.10.174/bins/Hilix.arm6,malware
youtube.com/watch?v=xDe-fkbvos0,benign
nudevista.com/?q=Mai+Lin,benign
american-elec.com/,benign
vitagenomics.com/eng/results.htm,benign
hallradio.com/stations.htm,benign
www.fotovarese.it/mantis/login_page.php,benign
statefarm.com/bank/savings/classic-savings.asp,benign
canadaufo.blogspot.com/2011/10/two-sasquatch-sightings-in-fraser.html,benign
mnnews.com/minnesota.html,benign
realitytv.about.com/b/2010/08/12/who-won-so-you-think-you-can-dance-season-seven-the-sytcd-winner-is.htm,benign
pipl.com/directory/name/Brixey/Thomas,benign
tiftongazette.com/obituaries/x221222036/Betty-Sue-Boyd-Heald,benign
city-data.com/city/Coconut-Creek-Florida.html,benign
http://www.ceeceefurnishing.net/curtain-design-products-in-kerala-cochin-thrissur/venetian-curtain-blinds-designers-kochi-kerala.html,defacement
boxrec.com/media/index.php/Hercules_Kyvelos,benign
http://www.naylorantiques.com/AtualizacaoSegura/pictures/22,phishing
en.wikipedia.org/wiki/Michel_Ouellet,benign
www.mygold.cc/js/?us.battle.net/login/en/?ref=us.battle.net/en/index&amp;=com-d3,benign
http://dyetr.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2R5ZXRyLmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD0xMDI6bGtvZ3JldGltb2dyZW5jaXNpJmNhdGlkPTQyOmhhYmVybGVy,defacement
spoke.com/info/pkIq49/KeithCassidy,benign
http://gertvanegmond.nl/images/phocagallery/allebloemen/thumbs/phoca_thumb_l_dscf3957.jpg,defacement
irwinseating.com/telescopic.php,benign
zoominfo.com/people_directory/professional_profile/D-2-39057,benign
safety-limited.at.tf/?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,benign
